concept_id,concept_code,concept_name,body_system,progressive,icd
45605321,C84.77,"Anaplastic large cell lymphoma, ALK-negative, spleen",malignancy,n/a,10
45605322,C84.93,"Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes",malignancy,n/a,10
45605323,C84.94,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb",malignancy,n/a,10
45605324,C84.A7,"Cutaneous T-cell lymphoma, unspecified, spleen",malignancy,n/a,10
45605325,C84.Z7,"Other mature T/NK-cell lymphomas, spleen",malignancy,n/a,10
45605326,C85.14,"Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45605327,C85.17,"Unspecified B-cell lymphoma, spleen",malignancy,n/a,10
45605329,C90.00,Multiple myeloma not having achieved remission,malignancy,n/a,10
45605330,C90.21,Extramedullary plasmacytoma in remission,malignancy,n/a,10
45605331,C92.42,"Acute promyelocytic leukemia, in relapse",malignancy,n/a,10
45605334,C93.Z0,"Other monocytic leukemia, not having achieved remission",malignancy,n/a,10
45605335,C94.30,Mast cell leukemia not having achieved remission,malignancy,n/a,10
45600526,C79.02,Secondary malignant neoplasm of left kidney and renal pelvis,malignancy,n/a,10
45600527,C79.11,Secondary malignant neoplasm of bladder,malignancy,n/a,10
45600488,C34.91,Malignant neoplasm of unspecified part of right bronchus or lung,malignancy,n/a,10
45600494,C44.321,Squamous cell carcinoma of skin of nose,malignancy,n/a,10
45600495,C44.390,Other specified malignant neoplasm of skin of unspecified parts of face,malignancy,n/a,10
45600497,C44.699,"Other specified malignant neoplasm of skin of left upper limb, including shoulder",malignancy,n/a,10
45600498,C44.719,"Basal cell carcinoma of skin of left lower limb, including hip",malignancy,n/a,10
45600499,C44.729,"Squamous cell carcinoma of skin of left lower limb, including hip",malignancy,n/a,10
45600500,C44.81,Basal cell carcinoma of overlapping sites of skin,malignancy,n/a,10
45600501,C44.82,Squamous cell carcinoma of overlapping sites of skin,malignancy,n/a,10
45600504,C4A.39,Merkel cell carcinoma of other parts of face,malignancy,n/a,10
45600505,C4A.70,"Merkel cell carcinoma of unspecified lower limb, including hip",malignancy,n/a,10
45600506,C4A.72,"Merkel cell carcinoma of left lower limb, including hip",malignancy,n/a,10
45600507,C50.419,Malignant neoplasm of upper-outer quadrant of unspecified female breast,malignancy,n/a,10
45600508,C50.422,Malignant neoplasm of upper-outer quadrant of left male breast,malignancy,n/a,10
45600510,C50.621,Malignant neoplasm of axillary tail of right male breast,malignancy,n/a,10
45600511,C50.919,Malignant neoplasm of unspecified site of unspecified female breast,malignancy,n/a,10
45600515,C62.00,Malignant neoplasm of unspecified undescended testis,malignancy,n/a,10
45600517,C64.1,"Malignant neoplasm of right kidney, except renal pelvis",malignancy,n/a,10
45600522,C74.00,Malignant neoplasm of cortex of unspecified adrenal gland,malignancy,n/a,10
45600523,C74.91,Malignant neoplasm of unspecified part of right adrenal gland,malignancy,n/a,10
45600524,C76.42,Malignant neoplasm of left upper limb,malignancy,n/a,10
45600525,C76.50,Malignant neoplasm of unspecified lower limb,malignancy,n/a,10
45600528,C79.82,Secondary malignant neoplasm of genital organs,malignancy,n/a,10
45600530,C7A.00,Malignant carcinoid tumor of unspecified site,malignancy,n/a,10
45600531,C7A.020,Malignant carcinoid tumor of the appendix,malignancy,n/a,10
45600532,C7A.024,Malignant carcinoid tumor of the descending colon,malignancy,n/a,10
45600533,C7A.092,Malignant carcinoid tumor of the stomach,malignancy,n/a,10
45600534,C7B.09,Secondary carcinoid tumors of other sites,malignancy,n/a,10
45600535,C81.07,"Nodular lymphocyte predominant Hodgkin lymphoma, spleen",malignancy,n/a,10
45600536,C81.17,"Nodular sclerosis Hodgkin lymphoma, spleen",malignancy,n/a,10
45600537,C81.48,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45600538,C81.73,"Other Hodgkin lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45600539,C81.79,"Other Hodgkin lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45600540,C81.90,"Hodgkin lymphoma, unspecified, unspecified site",malignancy,n/a,10
45600541,C82.13,"Follicular lymphoma grade II, intra-abdominal lymph nodes",malignancy,n/a,10
45600542,C82.44,"Follicular lymphoma grade IIIb, lymph nodes of axilla and upper limb",malignancy,n/a,10
45600543,C82.49,"Follicular lymphoma grade IIIb, extranodal and solid organ sites",malignancy,n/a,10
45600544,C82.50,"Diffuse follicle center lymphoma, unspecified site",malignancy,n/a,10
45600545,C82.68,"Cutaneous follicle center lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45600547,C83.00,"Small cell B-cell lymphoma, unspecified site",malignancy,n/a,10
45600548,C83.12,"Mantle cell lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45600550,C83.71,"Burkitt lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45600551,C83.75,"Burkitt lymphoma, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45600552,C83.96,"Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes",malignancy,n/a,10
45600553,C84.04,"Mycosis fungoides, lymph nodes of axilla and upper limb",malignancy,n/a,10
45600554,C84.09,"Mycosis fungoides, extranodal and solid organ sites",malignancy,n/a,10
45600555,C84.41,"Peripheral T-cell lymphoma, not classified, lymph nodes of head, face, and neck",malignancy,n/a,10
45600556,C84.69,"Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites",malignancy,n/a,10
45600557,C84.92,"Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes",malignancy,n/a,10
45600558,C84.A1,"Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck",malignancy,n/a,10
45600559,C85.93,"Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",malignancy,n/a,10
45600560,C85.96,"Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",malignancy,n/a,10
45600563,C90.02,Multiple myeloma in relapse,malignancy,n/a,10
45600567,C93.12,"Chronic myelomonocytic leukemia, in relapse",malignancy,n/a,10
45600569,C93.90,"Monocytic leukemia, unspecified, not having achieved remission",malignancy,n/a,10
45600570,C94.31,"Mast cell leukemia, in remission",malignancy,n/a,10
45600575,D03.21,Melanoma in situ of right ear and external auricular canal,malignancy,n/a,10
45595714,C85.27,"Mediastinal (thymic) large B-cell lymphoma, spleen",malignancy,n/a,10
45595716,C90.11,Plasma cell leukemia in remission,malignancy,n/a,10
45595717,C90.12,Plasma cell leukemia in relapse,malignancy,n/a,10
45595718,C91.62,"Prolymphocytic leukemia of T-cell type, in relapse",malignancy,n/a,10
45595719,C91.90,"Lymphoid leukemia, unspecified not having achieved remission",malignancy,n/a,10
45595720,C91.Z0,Other lymphoid leukemia not having achieved remission,malignancy,n/a,10
45595721,C92.11,"Chronic myeloid leukemia, BCR/ABL-positive, in remission",malignancy,n/a,10
45595722,C92.32,"Myeloid sarcoma, in relapse",malignancy,n/a,10
45595723,C92.51,"Acute myelomonocytic leukemia, in remission",malignancy,n/a,10
45595726,C95.91,"Leukemia, unspecified, in remission",malignancy,n/a,10
45595763,D47.4,Osteomyelofibrosis,malignancy,n/a,10
45595811,E31.23,Multiple endocrine neoplasia [MEN] type IIB,malignancy,n/a,10
45605267,C40.00,Malignant neoplasm of scapula and long bones of unspecified upper limb,malignancy,n/a,10
45605268,C40.02,Malignant neoplasm of scapula and long bones of left upper limb,malignancy,n/a,10
45605269,C40.91,Malignant neoplasm of unspecified bones and articular cartilage of right limb,malignancy,n/a,10
45605271,C43.30,Malignant melanoma of unspecified part of face,malignancy,n/a,10
45605272,C44.191,"Other specified malignant neoplasm of skin of unspecified eyelid, including canthus",malignancy,n/a,10
45605275,C4A.59,Merkel cell carcinoma of other part of trunk,malignancy,n/a,10
45605276,C50.512,Malignant neoplasm of lower-outer quadrant of left female breast,malignancy,n/a,10
45605277,C50.521,Malignant neoplasm of lower-outer quadrant of right male breast,malignancy,n/a,10
45605279,C57.22,Malignant neoplasm of left round ligament,malignancy,n/a,10
45605284,C69.42,Malignant neoplasm of left ciliary body,malignancy,n/a,10
45605285,C69.82,Malignant neoplasm of overlapping sites of left eye and adnexa,malignancy,n/a,10
45605286,C72.40,Malignant neoplasm of unspecified acoustic nerve,malignancy,n/a,10
45605288,C78.80,Secondary malignant neoplasm of unspecified digestive organ,malignancy,n/a,10
45605289,C79.72,Secondary malignant neoplasm of left adrenal gland,malignancy,n/a,10
45605290,C7A.019,"Malignant carcinoid tumor of the small intestine, unspecified portion",malignancy,n/a,10
45605291,C7A.023,Malignant carcinoid tumor of the transverse colon,malignancy,n/a,10
45605292,C81.22,"Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45605293,C81.24,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45605294,C81.27,"Mixed cellularity Hodgkin lymphoma, spleen",malignancy,n/a,10
45605295,C81.36,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",malignancy,n/a,10
45605296,C81.37,"Lymphocyte depleted Hodgkin lymphoma, spleen",malignancy,n/a,10
45605297,C81.47,"Lymphocyte-rich Hodgkin lymphoma, spleen",malignancy,n/a,10
45605298,C81.78,"Other Hodgkin lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45605299,C82.42,"Follicular lymphoma grade IIIb, intrathoracic lymph nodes",malignancy,n/a,10
45605301,C82.61,"Cutaneous follicle center lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45605302,C82.63,"Cutaneous follicle center lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45605304,C83.03,"Small cell B-cell lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45605305,C83.04,"Small cell B-cell lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45605306,C83.06,"Small cell B-cell lymphoma, intrapelvic lymph nodes",malignancy,n/a,10
45605308,C83.72,"Burkitt lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45605309,C83.74,"Burkitt lymphoma, lymph nodes of axilla and upper limb",malignancy,n/a,10
45605310,C83.79,"Burkitt lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45605311,C83.81,"Other non-follicular lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45581251,C90.01,Multiple myeloma in remission,malignancy,n/a,10
45581253,C91.12,Chronic lymphocytic leukemia of B-cell type in relapse,malignancy,n/a,10
45581255,C92.01,"Acute myeloblastic leukemia, in remission",malignancy,n/a,10
45581257,C93.00,"Acute monoblastic/monocytic leukemia, not having achieved remission",malignancy,n/a,10
45581259,C93.Z2,"Other monocytic leukemia, in relapse",malignancy,n/a,10
45581261,C95.11,"Chronic leukemia of unspecified cell type, in remission",malignancy,n/a,10
45581266,C96.A,Histiocytic sarcoma,malignancy,n/a,10
45581267,C96.Z,"Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue",malignancy,n/a,10
45581272,D03.10,"Melanoma in situ of unspecified eyelid, including canthus",malignancy,n/a,10
45581273,D03.59,Melanoma in situ of other part of trunk,malignancy,n/a,10
45571564,C84.98,"Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites",malignancy,n/a,10
45571565,C84.99,"Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites",malignancy,n/a,10
45571567,C90.32,Solitary plasmacytoma in relapse,malignancy,n/a,10
45571568,C91.10,Chronic lymphocytic leukemia of B-cell type not having achieved remission,malignancy,n/a,10
45571569,C91.31,"Prolymphocytic leukemia of B-cell type, in remission",malignancy,n/a,10
45571573,C92.92,"Myeloid leukemia, unspecified in relapse",malignancy,n/a,10
45571574,C93.01,"Acute monoblastic/monocytic leukemia, in remission",malignancy,n/a,10
45571575,C93.Z1,"Other monocytic leukemia, in remission",malignancy,n/a,10
45571577,C94.01,"Acute erythroid leukemia, in remission",malignancy,n/a,10
45571578,C94.21,"Acute megakaryoblastic leukemia, in remission",malignancy,n/a,10
45571579,C95.00,Acute leukemia of unspecified cell type not having achieved remission,malignancy,n/a,10
45571583,D03.72,"Melanoma in situ of left lower limb, including hip",malignancy,n/a,10
45576310,C34.82,Malignant neoplasm of overlapping sites of left bronchus and lung,malignancy,n/a,10
45576313,C44.612,"Basal cell carcinoma of skin of right upper limb, including shoulder",malignancy,n/a,10
45576311,C40.11,Malignant neoplasm of short bones of right upper limb,malignancy,n/a,10
45576314,C44.691,"Other specified malignant neoplasm of skin of unspecified upper limb, including shoulder",malignancy,n/a,10
45576316,C44.721,"Squamous cell carcinoma of skin of unspecified lower limb, including hip",malignancy,n/a,10
45576319,C49.10,"Malignant neoplasm of connective and soft tissue of unspecified upper limb, including shoulder",malignancy,n/a,10
45576321,C4A.21,Merkel cell carcinoma of right ear and external auricular canal,malignancy,n/a,10
45576322,C4A.60,"Merkel cell carcinoma of unspecified upper limb, including shoulder",malignancy,n/a,10
45576323,C50.022,"Malignant neoplasm of nipple and areola, left male breast",malignancy,n/a,10
45576325,C50.312,Malignant neoplasm of lower-inner quadrant of left female breast,malignancy,n/a,10
45576326,C50.622,Malignant neoplasm of axillary tail of left male breast,malignancy,n/a,10
45576327,C50.811,Malignant neoplasm of overlapping sites of right female breast,malignancy,n/a,10
45571493,C34.10,"Malignant neoplasm of upper lobe, unspecified bronchus or lung",malignancy,n/a,10
45571494,C34.12,"Malignant neoplasm of upper lobe, left bronchus or lung",malignancy,n/a,10
45571497,C40.32,Malignant neoplasm of short bones of left lower limb,malignancy,n/a,10
45571499,C40.90,Malignant neoplasm of unspecified bones and articular cartilage of unspecified limb,malignancy,n/a,10
45576330,C57.11,Malignant neoplasm of right broad ligament,malignancy,n/a,10
45576334,C66.2,Malignant neoplasm of left ureter,malignancy,n/a,10
45576336,C74.90,Malignant neoplasm of unspecified part of unspecified adrenal gland,malignancy,n/a,10
45576340,C78.89,Secondary malignant neoplasm of other digestive organs,malignancy,n/a,10
45576341,C79.00,Secondary malignant neoplasm of unspecified kidney and renal pelvis,malignancy,n/a,10
45576342,C79.70,Secondary malignant neoplasm of unspecified adrenal gland,malignancy,n/a,10
45576343,C79.71,Secondary malignant neoplasm of right adrenal gland,malignancy,n/a,10
45576345,C81.15,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45576346,C81.29,"Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45576347,C81.30,"Lymphocyte depleted Hodgkin lymphoma, unspecified site",malignancy,n/a,10
45576348,C81.99,"Hodgkin lymphoma, unspecified, extranodal and solid organ sites",malignancy,n/a,10
45576349,C82.16,"Follicular lymphoma grade II, intrapelvic lymph nodes",malignancy,n/a,10
45576350,C82.20,"Follicular lymphoma grade III, unspecified, unspecified site",malignancy,n/a,10
45576351,C82.38,"Follicular lymphoma grade IIIa, lymph nodes of multiple sites",malignancy,n/a,10
45576352,C82.48,"Follicular lymphoma grade IIIb, lymph nodes of multiple sites",malignancy,n/a,10
45576354,C82.51,"Diffuse follicle center lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45576355,C82.52,"Diffuse follicle center lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45576356,C82.69,"Cutaneous follicle center lymphoma, extranodal and solid organ sites",malignancy,n/a,10
45576357,C83.10,"Mantle cell lymphoma, unspecified site",malignancy,n/a,10
45576358,C83.73,"Burkitt lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45576360,C84.11,"Sezary disease, lymph nodes of head, face, and neck",malignancy,n/a,10
45576361,C84.65,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45576362,C84.76,"Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes",malignancy,n/a,10
45576363,C85.85,"Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45576364,C85.88,"Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45576365,C85.98,"Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",malignancy,n/a,10
45576366,C91.Z2,"Other lymphoid leukemia, in relapse",malignancy,n/a,10
45576368,C92.10,"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",malignancy,n/a,10
45576369,C92.91,"Myeloid leukemia, unspecified in remission",malignancy,n/a,10
45576371,C95.92,"Leukemia, unspecified, in relapse",malignancy,n/a,10
45571502,C43.21,Malignant melanoma of right ear and external auricular canal,malignancy,n/a,10
45571504,C44.299,Other specified malignant neoplasm of skin of left ear and external auricular canal,malignancy,n/a,10
45571506,C44.609,"Unspecified malignant neoplasm of skin of left upper limb, including shoulder",malignancy,n/a,10
45571507,C44.709,"Unspecified malignant neoplasm of skin of left lower limb, including hip",malignancy,n/a,10
45571509,C44.792,"Other specified malignant neoplasm of skin of right lower limb, including hip",malignancy,n/a,10
45571513,C47.22,"Malignant neoplasm of peripheral nerves of left lower limb, including hip",malignancy,n/a,10
45571517,C4A.31,Merkel cell carcinoma of nose,malignancy,n/a,10
45571519,C50.012,"Malignant neoplasm of nipple and areola, left female breast",malignancy,n/a,10
45571520,C50.129,Malignant neoplasm of central portion of unspecified male breast,malignancy,n/a,10
45571521,C50.321,Malignant neoplasm of lower-inner quadrant of right male breast,malignancy,n/a,10
45571522,C50.522,Malignant neoplasm of lower-outer quadrant of left male breast,malignancy,n/a,10
45571523,C50.921,Malignant neoplasm of unspecified site of right male breast,malignancy,n/a,10
45571525,C56.1,Malignant neoplasm of right ovary,malignancy,n/a,10
45571530,C69.20,Malignant neoplasm of unspecified retina,malignancy,n/a,10
45571531,C69.80,Malignant neoplasm of overlapping sites of unspecified eye and adnexa,malignancy,n/a,10
45571536,C76.51,Malignant neoplasm of right lower limb,malignancy,n/a,10
45571537,C76.52,Malignant neoplasm of left lower limb,malignancy,n/a,10
45571541,C79.62,Secondary malignant neoplasm of left ovary,malignancy,n/a,10
45571542,C7A.094,"Malignant carcinoid tumor of the foregut, unspecified",malignancy,n/a,10
45571543,C7B.8,Other secondary neuroendocrine tumors,malignancy,n/a,10
45571544,C81.23,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",malignancy,n/a,10
45571546,C81.92,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",malignancy,n/a,10
45571547,C81.93,"Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",malignancy,n/a,10
45571548,C81.97,"Hodgkin lymphoma, unspecified, spleen",malignancy,n/a,10
45571550,C82.09,"Follicular lymphoma grade I, extranodal and solid organ sites",malignancy,n/a,10
45571551,C82.14,"Follicular lymphoma grade II, lymph nodes of axilla and upper limb",malignancy,n/a,10
45571552,C82.29,"Follicular lymphoma grade III, unspecified, extranodal and solid organ sites",malignancy,n/a,10
45571553,C82.67,"Cutaneous follicle center lymphoma, spleen",malignancy,n/a,10
45571554,C83.38,"Diffuse large B-cell lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45571556,C83.56,"Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes",malignancy,n/a,10
45571557,C83.90,"Non-follicular (diffuse) lymphoma, unspecified, unspecified site",malignancy,n/a,10
45571558,C83.92,"Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",malignancy,n/a,10
45571559,C84.06,"Mycosis fungoides, intrapelvic lymph nodes",malignancy,n/a,10
45571561,C84.42,"Peripheral T-cell lymphoma, not classified, intrathoracic lymph nodes",malignancy,n/a,10
45571562,C84.61,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck",malignancy,n/a,10
45571563,C84.72,"Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes",malignancy,n/a,10
45581229,C81.10,"Nodular sclerosis Hodgkin lymphoma, unspecified site",malignancy,n/a,10
45581204,C34.00,Malignant neoplasm of unspecified main bronchus,malignancy,n/a,10
45581205,C34.31,"Malignant neoplasm of lower lobe, right bronchus or lung",malignancy,n/a,10
45581206,C34.92,Malignant neoplasm of unspecified part of left bronchus or lung,malignancy,n/a,10
45581208,C40.21,Malignant neoplasm of long bones of right lower limb,malignancy,n/a,10
45581209,C40.22,Malignant neoplasm of long bones of left lower limb,malignancy,n/a,10
45581210,C40.81,Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb,malignancy,n/a,10
45581211,C43.62,"Malignant melanoma of left upper limb, including shoulder",malignancy,n/a,10
45581213,C44.201,Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal,malignancy,n/a,10
45581216,C44.622,"Squamous cell carcinoma of skin of right upper limb, including shoulder",malignancy,n/a,10
45581222,C50.612,Malignant neoplasm of axillary tail of left female breast,malignancy,n/a,10
45581223,C64.9,"Malignant neoplasm of unspecified kidney, except renal pelvis",malignancy,n/a,10
45581224,C65.9,Malignant neoplasm of unspecified renal pelvis,malignancy,n/a,10
45581225,C66.9,Malignant neoplasm of unspecified ureter,malignancy,n/a,10
45581228,C81.00,"Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site",malignancy,n/a,10
45581230,C81.12,"Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes",malignancy,n/a,10
45581231,C81.38,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",malignancy,n/a,10
45581233,C81.98,"Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",malignancy,n/a,10
45581234,C82.19,"Follicular lymphoma grade II, extranodal and solid organ sites",malignancy,n/a,10
45581235,C82.36,"Follicular lymphoma grade IIIa, intrapelvic lymph nodes",malignancy,n/a,10
45581236,C82.55,"Diffuse follicle center lymphoma, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45581237,C82.66,"Cutaneous follicle center lymphoma, intrapelvic lymph nodes",malignancy,n/a,10
45581238,C82.92,"Follicular lymphoma, unspecified, intrathoracic lymph nodes",malignancy,n/a,10
45581239,C82.94,"Follicular lymphoma, unspecified, lymph nodes of axilla and upper limb",malignancy,n/a,10
45581240,C83.35,"Diffuse large B-cell lymphoma, lymph nodes of inguinal region and lower limb",malignancy,n/a,10
45581241,C83.93,"Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",malignancy,n/a,10
45581242,C84.07,"Mycosis fungoides, spleen",malignancy,n/a,10
45581243,C84.13,"Sezary disease, intra-abdominal lymph nodes",malignancy,n/a,10
45581244,C84.16,"Sezary disease, intrapelvic lymph nodes",malignancy,n/a,10
45581245,C84.97,"Mature T/NK-cell lymphomas, unspecified, spleen",malignancy,n/a,10
45581246,C84.A8,"Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites",malignancy,n/a,10
45581247,C85.11,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45581248,C85.21,"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck",malignancy,n/a,10
45581249,C85.26,"Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes",malignancy,n/a,10
35206425,C88.0,Waldenstrom macroglobulinemia,malignancy,n/a,10
35206427,C88.2,Heavy chain disease,malignancy,n/a,10
35206428,C88.3,Immunoproliferative small intestinal disease,malignancy,n/a,10
35206430,C88.9,"Malignant immunoproliferative disease, unspecified",malignancy,n/a,10
35206451,C96.0,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,malignancy,n/a,10
35206453,C96.2,Malignant mast cell neoplasm,malignancy,n/a,10
35206456,C96.9,"Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified",malignancy,n/a,10
35206470,D03.0,Melanoma in situ of lip,malignancy,n/a,10
35206471,D03.4,Melanoma in situ of scalp and neck,malignancy,n/a,10
35206472,D03.8,Melanoma in situ of other sites,malignancy,n/a,10
35206473,D03.9,"Melanoma in situ, unspecified",malignancy,n/a,10
35206666,D45,Polycythemia vera,malignancy,n/a,10
35206047,C00.0,Malignant neoplasm of external upper lip,malignancy,n/a,10
35206048,C00.1,Malignant neoplasm of external lower lip,malignancy,n/a,10
35206049,C00.2,"Malignant neoplasm of external lip, unspecified",malignancy,n/a,10
35206050,C00.3,"Malignant neoplasm of upper lip, inner aspect",malignancy,n/a,10
35206051,C00.4,"Malignant neoplasm of lower lip, inner aspect",malignancy,n/a,10
35206052,C00.5,"Malignant neoplasm of lip, unspecified, inner aspect",malignancy,n/a,10
35206053,C00.6,"Malignant neoplasm of commissure of lip, unspecified",malignancy,n/a,10
35206054,C00.8,Malignant neoplasm of overlapping sites of lip,malignancy,n/a,10
35206055,C00.9,"Malignant neoplasm of lip, unspecified",malignancy,n/a,10
35206056,C01,Malignant neoplasm of base of tongue,malignancy,n/a,10
35206057,C02.0,Malignant neoplasm of dorsal surface of tongue,malignancy,n/a,10
35206058,C02.1,Malignant neoplasm of border of tongue,malignancy,n/a,10
35206059,C02.2,Malignant neoplasm of ventral surface of tongue,malignancy,n/a,10
35206060,C02.3,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",malignancy,n/a,10
35206061,C02.4,Malignant neoplasm of lingual tonsil,malignancy,n/a,10
35206062,C02.8,Malignant neoplasm of overlapping sites of tongue,malignancy,n/a,10
35206063,C02.9,"Malignant neoplasm of tongue, unspecified",malignancy,n/a,10
35206064,C03.0,Malignant neoplasm of upper gum,malignancy,n/a,10
35206065,C03.1,Malignant neoplasm of lower gum,malignancy,n/a,10
35206066,C03.9,"Malignant neoplasm of gum, unspecified",malignancy,n/a,10
35206067,C04.0,Malignant neoplasm of anterior floor of mouth,malignancy,n/a,10
35206068,C04.1,Malignant neoplasm of lateral floor of mouth,malignancy,n/a,10
35206069,C04.8,Malignant neoplasm of overlapping sites of floor of mouth,malignancy,n/a,10
35206070,C04.9,"Malignant neoplasm of floor of mouth, unspecified",malignancy,n/a,10
35206071,C05.0,Malignant neoplasm of hard palate,malignancy,n/a,10
35206072,C05.1,Malignant neoplasm of soft palate,malignancy,n/a,10
35206073,C05.2,Malignant neoplasm of uvula,malignancy,n/a,10
35206074,C05.8,Malignant neoplasm of overlapping sites of palate,malignancy,n/a,10
35206075,C05.9,"Malignant neoplasm of palate, unspecified",malignancy,n/a,10
35206076,C06.0,Malignant neoplasm of cheek mucosa,malignancy,n/a,10
35206077,C06.1,Malignant neoplasm of vestibule of mouth,malignancy,n/a,10
35206078,C06.2,Malignant neoplasm of retromolar area,malignancy,n/a,10
35206079,C06.9,"Malignant neoplasm of mouth, unspecified",malignancy,n/a,10
35206080,C07,Malignant neoplasm of parotid gland,malignancy,n/a,10
35206081,C08.0,Malignant neoplasm of submandibular gland,malignancy,n/a,10
35206082,C08.1,Malignant neoplasm of sublingual gland,malignancy,n/a,10
35206083,C08.9,"Malignant neoplasm of major salivary gland, unspecified",malignancy,n/a,10
35206084,C09.0,Malignant neoplasm of tonsillar fossa,malignancy,n/a,10
35206088,C10.0,Malignant neoplasm of vallecula,malignancy,n/a,10
35206089,C10.1,Malignant neoplasm of anterior surface of epiglottis,malignancy,n/a,10
35206090,C10.2,Malignant neoplasm of lateral wall of oropharynx,malignancy,n/a,10
35206091,C10.3,Malignant neoplasm of posterior wall of oropharynx,malignancy,n/a,10
35206092,C10.4,Malignant neoplasm of branchial cleft,malignancy,n/a,10
35206093,C10.8,Malignant neoplasm of overlapping sites of oropharynx,malignancy,n/a,10
35206094,C10.9,"Malignant neoplasm of oropharynx, unspecified",malignancy,n/a,10
35206095,C11.0,Malignant neoplasm of superior wall of nasopharynx,malignancy,n/a,10
35206096,C11.1,Malignant neoplasm of posterior wall of nasopharynx,malignancy,n/a,10
35206097,C11.2,Malignant neoplasm of lateral wall of nasopharynx,malignancy,n/a,10
35206098,C11.3,Malignant neoplasm of anterior wall of nasopharynx,malignancy,n/a,10
35206099,C11.8,Malignant neoplasm of overlapping sites of nasopharynx,malignancy,n/a,10
